time,state,patch1,patch2,patch3,patch4,patch5,patch6,patch7,patch8,patch9,patch10,patch11,patch12,patch13,patch14,patch15,patch16,patch17,patch18,patch19,patch20,patch21,patch22,patch23,patch24,patch25,patch26,patch27,patch28,patch29,patch30,patch31,patch32,patch33,patch34,patch35,patch36,patch37,patch38,patch39,patch40,patch41,patch42,patch43,patch44,patch45,patch46,patch47,patch48,patch49,patch50,patch51,patch52,patch53,patch54,patch55,patch56,patch57,patch58,patch59,patch60,patch61,patch62,patch63,patch64,patch65,patch66,patch67,patch68,patch69,patch70,patch71,patch72,patch73,patch74,patch75,patch76,patch77,patch78,patch79,patch80,patch81,patch82,patch83,patch84,patch85,patch86,patch87,patch88,patch89,patch90,patch91,patch92,patch93,patch94,patch95,patch96,patch97,patch98,patch99,patch100,patch101,patch102,patch103,patch104,patch105,patch106,patch107,patch108,patch109,patch110,patch111,patch112,patch113,patch114,patch115,patch116,patch117,patch118,patch119,patch120,patch121,patch122,patch123,patch124,patch125,patch126,patch127,patch128,patch129,patch130,patch131,patch132,patch133,patch134,patch135,patch136,patch137,patch138,patch139,patch140,patch141,patch142,patch143,patch144,patch145,patch146,patch147,patch148,patch149,patch150,patch151,patch152,patch153,patch154,patch155,patch156,patch157,patch158,patch159,patch160,patch161,patch162,patch163,patch164,patch165,patch166,patch167,patch168,patch169,patch170,patch171,patch172,patch173,patch174,patch175,patch176,patch177,patch178,patch179,patch180,patch181,patch182,patch183,patch184,patch185,patch186,patch187,patch188,patch189,patch190,patch191,patch192,patch193,patch194,patch195,patch196,patch197,patch198,patch199,patch200,patch201,patch202,patch203,patch204,patch205,patch206,patch207,patch208,patch209,patch210,patch211,patch212,patch213,patch214,patch215,patch216,patch217,patch218,patch219,patch220,patch221,patch222,patch223,patch224,patch225,patch226,patch227,patch228,patch229,patch230,patch231,patch232,patch233,patch234,patch235,patch236,patch237,patch238,patch239,patch240,patch241,patch242
255,M,1.31142,8.84412,20.8918,17.8901,91.341,13.0506,69.0462,646.637,707,8.26846,17.064,75.5188,75.5107,87.0023,10.6303,610.861,1845.51,2633.63,2523.59,182.066,317.692,715.052,21.1135,52.8998,4.36723,128.526,35.6074,133.446,70.8961,621.598,2626.35,2653.65,3853.22,3527.57,1603.96,1263.97,151.881,37.2941,0.269947,304.554,145.908,9.41178,4.38436,39.8666,508.984,151.109,1973.01,2714.89,3654.82,647.886,409.012,1228.79,85.3017,4.77868,27.3791,4.16522,13.3749,83.4419,406.846,158.079,21.5706,78.7894,964.548,988.303,1073.94,1548.65,810.392,123.034,26.5043,261.661,0,0,524.58,50.1788,956.42,31.18,101.152,91.793,129.282,16.701,199.772,499.874,294.688,475.794,1136.35,220.784,336.252,148.354,25.7318,109.422,0.100278,478.556,15.5807,322.081,8.14839,18.0308,1.61541,63.1356,3.53511,1.67998,3.11153,19.2615,0.00434993,13.8596,29.1811,19.2824,10.4526,27.1329,3.58805e-06,495.359,21.1792,10.9723,22.6224,11.2838,0.336353,0.494634,26.9379,63.8926,8.5831,12.869,66.7376,42.6839,12.3445,1.57875,3.61767,15.7098,5.98224,25.377,2.70968,4.96146,22.5038,15.8532,22.9197,21.0693,63.4988,4.17253,0,39.7004,4.23766,0.527187,96.125,8.23163,51.763,46.5231,21.0421,37.8513,9.66025,11.7597,4.76108,15.5414,40.9152,3.44735,0.260854,4.22161,32.6428,36.5603,3.6685,31.3862,9.11117,3.84853,0,2.33127,13.7883,0.135014,21.0437,96.8326,6.17423,1.19229,5.96219,1.39069,0.625119,32.2039,5.90743,1.89086,67.0483,7.79898,22.4176,36.8055,195.433,637.178,23.4098,6.22796,10.7709,14.1905,7.6249,2.57834,21.6629,51.4303,230.152,1.74779,4.69598,7.16281,58.0922,21.7516,2.26828,0.877284,0.0587998,0.998241,0,0.0461131,4.72728,24.6979,0.0475087,2.54068,20.494,4.88994,1.33788,0,16.7644,56.1958,26.3087,1.24451,59.7114,12.596,0,0,0,0,27.617,26.7889,0.757453,14.4184,106.624,10.282,2.56207,3.4102,13.8866,46.7844,107.845,0.910984,0.573503,1.99743,8.33056,0,75.7149,11.8337,63.4106,8.81088,3.8215,3.75734,12.9996,1.11186e-08
255,Y,0.434582,0.452557,3.07631,2.70577,5.56654,0.556213,1.17911,24.6321,33.0281,0.239066,0.770565,4.8623,3.76625,2.65011,0.144604,21.8322,52.6195,88.5821,115.975,15.5239,18.1951,55.4089,0.86177,3.50201,0.35708,6.83517,1.49219,6.71473,5.4348,32.3681,116.527,63.2348,150.709,145.691,56.2901,58.6967,7.75709,0.775898,1.84276e-13,28.0555,12.9794,0.430645,0.0939013,1.18815,37.8478,6.29041,99.6049,89.779,143.59,11.9996,6.49018,44.108,1.29296,0.253085,0.257525,4.14223e-14,1.21805,6.93769,39.3493,8.19439,1.10713,2.68522,39.4089,26.9411,37.4721,100.795,17.6937,2.56311,0.899316,6.14561,0,0,12.4918,0.498164,101.667,3.69964,10.6709,3.14876,4.90138,0.60864,9.75138,11.263,12.6092,16.9567,63.2828,7.50567,7.49222,3.2747,3.44152,9.95774,1.69165e-13,28.4981,1.42828,27.1547,0.806794,0.0993454,7.0576e-14,2.14141,3.32235e-07,0.0922377,1.26986e-06,2.00396,7.34998e-14,0.716772,1.70418,1.49808,0.000223262,0.870531,1.83426e-07,5.25483,0.29374,1.04716,1.34036,1.68642,8.71687e-15,2.43561e-14,2.81173,9.52793,0.307729,9.98949e-05,1.64005,3.44801,1.27298,8.16531e-14,0.146824,0.162282,0.933326,3.76685,0.0174672,0.524465,0.521668,0.0959955,0.637176,0.499268,1.06456,0.0134484,0,0.273823,2.82552e-08,0.0343482,2.49842,0.798317,1.72882,0.988939,0.279484,0.419039,0.233924,0.718418,0.679361,2.31482,0.208092,0.456048,8.13616e-08,0.0656976,1.66421,2.37693,0.218451,0.230651,0.0896864,0.129851,0,0.121981,0.162095,1.58929e-05,0.678671,3.41369,0.121825,1.66187e-13,1.01798e-05,4.46544e-14,0.0297557,1.64603,6.76345e-13,2.71954e-13,3.06242,0.452273,0.107522,1.15276,4.80479,57.7736,4.20328,0.211824,0.488193,0.624981,0.0884758,9.53105e-14,1.3926,0.946926,22.286,6.39478e-08,0.0460012,0.32543,0.873229,0.671033,2.28922e-06,1.02001e-13,2.33735e-05,0.0773444,0,2.08538e-14,0.316072,0.54178,1.19477e-14,0.135076,0.815219,0.000515018,0.000493809,0,1.39404,4.905,0.648733,5.1199e-07,2.66487,0.418136,0,0,0,0,1.44088,0.530723,6.44187e-14,0.488811,5.69056,0.609358,3.06572e-09,0.0875128,0.559403,3.28586,4.30148,3.87876e-14,0.0268428,0.0801793,0.109831,0,2.46117,0.770228,5.49702,1.14319,0.225932,0.272162,0.889116,0
255,Z,0.0638155,0.158222,0.987788,0.875319,1.68132,0.2083,0.357549,7.43221,10.0919,0.0725211,0.239211,1.56609,1.0646,0.798289,0.039614,6.80171,16.5593,28.2685,35.6728,5.00505,5.88075,16.9836,0.246349,0.87411,0.0716977,2.09911,0.491734,2.06786,1.63566,9.91236,36.8725,19.8617,47.4928,45.5725,17.8952,18.0434,2.60675,0.296684,2.04751e-13,8.47548,3.88647,0.131318,0.0313086,0.377306,11.7799,2.12252,31.9582,27.9544,45.4052,3.845,1.93411,13.8691,0.385702,0.0508875,0.0850721,4.60248e-14,0.393397,2.2853,12.2975,2.61657,0.323465,0.827676,12.4226,8.44831,11.8058,32.0127,5.62957,0.838366,0.217434,1.96613,0,0,3.67438,0.117987,31.8533,1.11257,3.18915,1.03264,1.62777,0.211749,2.92386,3.38702,4.14086,5.26673,19.9108,2.39046,2.45866,1.01573,1.09571,3.1858,1.87961e-13,8.89086,0.430477,8.52915,0.297891,0.029414,7.84178e-14,0.688091,3.32235e-07,0.00960353,1.26986e-06,0.679386,8.16664e-14,0.217882,0.497152,0.369576,0.000223262,0.310267,1.83426e-07,1.6389,0.0989266,0.347203,0.335229,0.484015,9.68541e-15,2.70624e-14,0.934905,3.15938,0.112045,9.98949e-05,0.511963,1.22894,0.388503,9.07256e-14,0.0618296,0.0600497,0.346957,1.15535,0.00467638,0.168623,0.168858,0.0264965,0.190004,0.136907,0.281634,0.00600342,0,0.0764182,2.82552e-08,0.0144273,0.731159,0.214375,0.552017,0.301234,0.0838568,0.137188,0.0966568,0.270375,0.159504,0.728629,0.0519594,0.118196,8.13617e-08,0.0230959,0.511209,0.734684,0.0778369,0.0754934,0.0303912,0.0330408,0,0.0425983,0.062362,1.58929e-05,0.188188,0.882031,0.0634768,1.84653e-13,1.01798e-05,4.96159e-14,1.35e-13,0.532417,7.51495e-13,3.02172e-13,1.02481,0.136438,0.0107686,0.402419,1.49765,17.9626,1.50607,0.0748424,0.190451,0.125986,0.035065,1.05901e-13,0.398979,0.345915,6.89773,6.39478e-08,0.037016,0.0945228,0.251446,0.219923,2.28922e-06,1.13334e-13,2.33735e-05,0.033322,0,2.31709e-14,0.0971094,0.191802,1.32752e-14,0.0414731,0.229742,0.000515018,0.000493809,0,0.486367,1.49673,0.210832,5.1199e-07,0.931112,0.14528,0,0,0,0,0.481219,0.178368,7.15764e-14,0.170657,1.59389,0.207233,3.06576e-09,0.0364111,0.15685,0.973248,1.39647,4.30974e-14,0.00540173,0.0408384,0.0787734,0,0.833043,0.288871,1.70317,0.323515,0.07581,0.102893,0.198513,0
256,M,2.08027,8.8597,19.7026,17.9011,91.2069,11.7455,66.6416,651.273,694.8,7.44162,17.1576,77.8669,72.4596,86.4021,12.2672,609.175,1853.56,2605.17,2570.03,176.459,310.223,729.947,21.7022,55.7098,3.93051,125.573,41.0467,135.401,66.5065,616.138,2640.02,2643.88,3852.2,3547.41,1614.56,1266.27,151.093,37.1647,1.14295,308.298,137.618,8.4706,3.94592,37.6799,513.885,152.198,1976.41,2723.3,3668.24,646.997,399.611,1244.51,88.4715,4.30081,26.4412,3.7487,12.9374,80.4977,400.361,159.371,21.2136,76.3105,946.393,981.273,1077.25,1572.88,814.853,122.43,28.3539,272.395,0,0,527.922,51.461,965.178,31.662,97.3364,92.5137,131.654,16.8309,198.695,484.987,287.719,484.015,1132.51,223.006,321.527,148.819,25.8587,110.18,0.0902499,477.501,17.6226,319.573,9.13355,18.0277,1.45387,62.222,5.8816,1.51198,2.80037,19.1353,0.00391494,14.2736,28.063,19.1542,9.40731,27.1196,3.22925e-06,485.423,19.9613,11.6751,23.9601,11.0555,0.302718,0.44517,25.1441,67.4033,7.72479,12.4821,65.4639,42.9155,13.8101,1.42087,3.2559,15.0388,5.38402,26.4393,2.43871,4.46532,22.9534,16.0679,23.3278,24.3624,60.749,4.65528,0,36.6304,3.81389,0.474468,97.3125,8.30847,51.0867,45.4708,18.9379,38.5661,8.69422,12.3838,4.28498,14.8872,39.5237,5.80261,0.234769,4.69945,33.8785,36.5042,4.20165,31.8476,10.9001,3.46368,0,2.09814,12.4095,0.121513,21.6393,91.6493,7.3568,1.07306,6.26597,1.25162,0.562607,31.6835,5.31669,2.60178,69.3435,7.01908,21.0758,39.4249,197.49,634.66,22.8688,5.60517,11.4938,14.5715,8.66241,2.32051,22.1966,48.0872,232.337,1.57301,4.22638,8.24653,55.8829,22.2765,2.04145,0.789555,0.0529199,0.898417,0,0.0415018,4.25455,24.9281,0.0427578,3.18661,18.4446,6.20095,1.20409,0,15.088,54.1762,25.4778,1.12006,58.2403,12.2364,0,0,0,0,27.5553,24.11,0.681708,12.9766,103.162,12.8538,2.30586,3.06918,13.398,48.4059,108.76,0.819885,0.516152,1.79769,9.29751,0,76.2434,11.5503,62.4696,10.6298,4.33935,4.28161,13.4997,1.00067e-08
256,Y,0.459535,0.445337,3.03416,2.68574,5.65414,0.533122,1.18463,24.7227,32.9531,0.238573,0.768792,4.90757,3.77995,2.64916,0.149393,21.9314,52.586,88.334,116.534,15.4393,18.1601,55.5859,0.875302,3.55551,0.376186,6.80583,1.49491,6.73666,5.44428,32.4352,116.525,63.295,150.572,145.73,56.3419,58.8537,7.69344,0.755111,1.65848e-13,28.2691,12.9844,0.429821,0.0916196,1.1773,38.046,6.29472,99.3194,89.9389,143.613,11.9677,6.53248,44.1511,1.30029,0.251342,0.257248,3.728e-14,1.17965,6.87622,39.1924,8.22553,1.10322,2.67453,39.3999,26.9392,37.5888,100.892,17.692,2.58646,0.919562,6.18287,0,0,12.5122,0.515263,101.887,3.66435,10.6442,3.14658,4.86114,0.600959,9.74957,11.3237,12.5439,17.0367,63.2757,7.51902,7.40419,3.2921,3.42865,9.90494,1.52248e-13,28.4678,1.4745,27.0955,0.796218,0.100254,6.35184e-14,2.13076,2.99012e-07,0.0974822,1.14287e-06,1.96555,6.61498e-14,0.726264,1.72252,1.5337,0.000200935,0.882521,1.65083e-07,5.26175,0.291561,1.04539,1.38185,1.70252,7.84518e-15,2.19205e-14,2.79474,9.60146,0.30077,8.99054e-05,1.63421,3.43681,1.25827,7.34877e-14,0.146199,0.157434,0.913607,3.75083,0.0175547,0.518226,0.544345,0.0973663,0.627667,0.490553,1.06844,0.0132098,0,0.274575,2.54297e-08,0.0327098,2.5092,0.788347,1.72718,0.98634,0.279224,0.423304,0.226149,0.707519,0.685814,2.38837,0.216968,0.519635,7.32254e-08,0.0651902,1.67433,2.35899,0.234038,0.230067,0.0891444,0.130421,0,0.123204,0.156453,1.43036e-05,0.68486,3.40655,0.11698,1.49569e-13,9.16185e-06,4.01889e-14,0.030397,1.67627,6.08711e-13,2.44759e-13,3.08417,0.443233,0.122007,1.16104,4.77173,57.8055,4.18784,0.211526,0.475674,0.649769,0.0957958,8.57795e-14,1.40215,0.938751,22.4052,5.7553e-08,0.0494721,0.328678,0.856745,0.679888,2.0603e-06,9.18006e-14,2.10362e-05,0.0821975,0,1.87684e-14,0.313699,0.543211,1.07529e-14,0.142257,0.828633,0.000463516,0.000444428,0,1.3565,4.90949,0.636234,4.60791e-07,2.62322,0.414243,0,0,0,0,1.43314,0.530823,5.79768e-14,0.479752,5.72084,0.621354,2.75915e-09,0.086331,0.555686,3.2845,4.32064,3.49089e-14,0.0268152,0.0721614,0.098848,0,2.44568,0.754561,5.51751,1.13356,0.233795,0.268301,0.888017,0
256,Z,0.0586442,0.155999,1.00375,0.870462,1.67482,0.209415,0.357675,7.4435,10.1498,0.0737542,0.244436,1.55392,1.07007,0.796397,0.0398541,6.78708,16.5558,28.2338,35.7654,4.98963,5.88556,17.0161,0.244397,0.884313,0.0730276,2.11511,0.495057,2.06651,1.63105,9.93384,36.8403,19.8945,47.4824,45.6022,17.8693,18.0251,2.61039,0.291607,1.84276e-13,8.4572,3.90564,0.125776,0.0309058,0.3747,11.7527,2.1176,31.9846,27.9705,45.3827,3.8373,1.92994,13.8667,0.386536,0.0525534,0.0872768,4.14223e-14,0.399541,2.28853,12.2931,2.59688,0.321094,0.823667,12.4315,8.44501,11.7851,32.0189,5.61081,0.833331,0.222293,1.94948,0,0,3.69859,0.120126,31.7951,1.12746,3.2,1.02103,1.61713,0.208822,2.93007,3.40564,4.13455,5.26467,19.9284,2.37603,2.45855,1.00616,1.08692,3.17523,1.69165e-13,8.91244,0.436299,8.56332,0.297187,0.0295749,7.0576e-14,0.686232,2.99012e-07,0.0116406,1.14287e-06,0.678402,7.34998e-14,0.218782,0.494686,0.375026,0.000200935,0.301055,1.65083e-07,1.64066,0.0999263,0.344727,0.337848,0.485974,8.71687e-15,2.43561e-14,0.927641,3.13165,0.111832,8.99054e-05,0.506571,1.22184,0.396002,8.16531e-14,0.0604776,0.0606387,0.33888,1.16599,0.00460264,0.164513,0.168586,0.0274463,0.193034,0.138096,0.287299,0.00579553,0,0.077388,2.54297e-08,0.0134922,0.73269,0.222548,0.5448,0.300921,0.0835871,0.13852,0.098235,0.264888,0.16151,0.716464,0.0531553,0.113314,7.32255e-08,0.0230273,0.504579,0.726265,0.0783456,0.0759561,0.0301419,0.033229,0,0.0428927,0.0621341,1.43036e-05,0.193145,0.898422,0.0628033,1.66187e-13,9.16185e-06,4.46544e-14,1.215e-13,0.533312,6.76345e-13,2.71954e-13,1.01266,0.13698,0.0171612,0.399791,1.51259,17.977,1.49083,0.0749484,0.186024,0.12725,0.0336006,9.53105e-14,0.396367,0.338769,6.86665,5.7553e-08,0.0333144,0.0974334,0.249827,0.218569,2.0603e-06,1.02001e-13,2.10362e-05,0.0312447,0,2.08538e-14,0.0997203,0.193035,1.19477e-14,0.0425783,0.232683,0.000463516,0.000444428,0,0.472951,1.49909,0.209499,4.60791e-07,0.928757,0.14533,0,0,0,0,0.484653,0.177422,6.44187e-14,0.169011,1.60398,0.207873,2.75918e-09,0.0347338,0.158123,0.972978,1.39164,3.87876e-14,0.00505245,0.0444571,0.0785584,0,0.823873,0.281833,1.69463,0.329518,0.0753452,0.102374,0.203874,0
257,M,1.87225,7.97373,21.3324,17.911,91.0862,12.371,69.8774,651.846,700.92,7.59746,15.4418,77.2802,74.2136,88.5619,11.0405,607.658,1854.51,2601.15,2553.32,175.913,309.801,742.452,22.232,56.4389,3.53746,125.616,45.042,133.561,61.6559,610.324,2637.92,2655.8,3859.38,3541.87,1607.01,1258.44,153.984,36.1482,1.02866,310.768,139.156,9.42354,4.45133,36.6119,503.897,146.878,1987.56,2695.77,3656.02,655.198,395.65,1226.26,86.8244,4.77073,24.6971,3.37383,12.5437,84.148,390.025,156.934,22.6922,82.1794,968.754,976.745,1072.12,1552.39,820.668,122.787,25.5185,263.156,0,0,523.73,51.7149,968.56,33.8958,95.7028,94.0624,128.389,16.0478,196.826,478.788,290.447,474.313,1125.46,218.705,321.774,152.837,25.0728,113.562,0.0812249,478.351,19.4603,321.816,9.1202,17.125,1.30848,58.6998,5.29344,1.36079,2.52034,19.0218,0.903523,12.8462,27.9567,19.9387,8.46658,26.2076,2.90632e-06,489.081,19.7652,11.4076,21.5641,11.7499,0.272446,0.400653,25.3297,72.363,6.95231,13.9339,63.4175,48.5239,14.2291,2.17879,2.93031,14.4349,4.84562,24.6954,2.19484,4.91879,22.4581,16.2611,21.895,22.8261,56.4741,4.18975,0,42.8673,3.4325,0.427022,96.5813,9.27762,54.978,42.7237,17.0441,40.1095,8.7248,12.9454,3.85648,14.2985,40.0713,6.12235,0.211292,4.22951,34.9907,35.5538,3.78149,32.2628,11.61,3.11731,0,1.88833,12.9686,0.109362,22.1754,90.5844,7.52112,1.86576,5.63937,1.12646,0.506346,29.4152,4.78502,2.3416,72.3091,6.31717,25.2682,39.0824,201.141,632.394,22.3819,7.74465,10.3444,14.9143,8.69617,2.98846,24.477,49.5785,231.603,1.41571,4.70374,7.42187,52.9946,20.9488,2.7373,1.6106,0.0476279,2.60858,0,0.0373516,4.7291,24.2353,0.0384821,2.86795,18.4001,5.58085,1.98369,0,14.4792,53.2586,24.73,1.00806,59.6162,12.8128,0,0,0,0,26.5997,21.699,0.613537,12.5789,104.545,12.4684,2.07528,2.76226,12.0582,49.8653,106.884,0.737897,0.464537,1.61792,11.0678,0,75.8191,10.3953,61.6226,11.3668,4.80541,3.85345,13.0497,9.00607e-09
257,Y,0.472657,0.434882,3.02237,2.65422,5.73427,0.514209,1.19568,24.7792,32.8966,0.238636,0.759358,4.95548,3.79949,2.66223,0.152319,22.0042,52.5814,88.1429,116.935,15.3562,18.1208,55.8137,0.889947,3.61244,0.38715,6.76622,1.51263,6.75436,5.42226,32.4524,116.384,63.3948,150.502,145.774,56.3884,58.9368,7.67454,0.734849,1.49263e-13,28.4774,13.0047,0.435637,0.0905004,1.16442,38.1677,6.27923,99.1632,90.0149,143.502,11.9395,6.57576,44.1337,1.3041,0.263019,0.255304,3.3552e-14,1.14256,6.86864,38.9191,8.23139,1.09479,2.68714,39.4895,26.9236,37.6962,100.791,17.6992,2.621,0.926369,6.20867,0,0,12.5286,0.530694,102.152,3.65935,10.601,3.15002,4.81525,0.591511,9.74713,11.3886,12.4947,17.0532,63.2262,7.53974,7.31889,3.31812,3.4058,9.90694,1.37023e-13,28.4439,1.53687,27.0881,0.786667,0.100526,5.71666e-14,2.10933,2.69111e-07,0.100624,1.02858e-06,1.93341,5.95348e-14,0.740779,1.73814,1.57361,0.000180842,0.897193,1.48575e-07,5.26626,0.289332,1.04125,1.40043,1.7309,7.06066e-15,1.97285e-14,2.79957,9.73317,0.292056,8.09149e-05,1.6232,3.47712,1.24888,6.6139e-14,0.144914,0.152613,0.887425,3.70935,0.0170481,0.517924,0.563037,0.0985468,0.608975,0.479272,1.06428,0.0128841,0,0.279996,2.28867e-08,0.031049,2.51687,0.784949,1.73694,0.978071,0.276491,0.429732,0.219221,0.711542,0.682827,2.42289,0.225743,0.582179,6.59029e-08,0.0641202,1.70439,2.34147,0.241624,0.229837,0.0892099,0.12895,0,0.122882,0.151981,1.28732e-05,0.693987,3.3951,0.112607,1.34612e-13,8.24567e-06,3.617e-14,0.0305905,1.69192,5.4784e-13,2.20283e-13,3.1198,0.4313,0.129983,1.16818,4.74783,57.8111,4.16392,0.219512,0.460669,0.671844,0.102435,7.72015e-14,1.42688,0.93399,22.494,5.17977e-08,0.0535105,0.327878,0.838483,0.683176,1.85427e-06,8.26206e-14,1.89326e-05,0.108195,0,1.68916e-14,0.312345,0.54292,9.67764e-15,0.146526,0.840403,0.000417165,0.000399985,0,1.31424,4.90867,0.623435,4.14712e-07,2.59143,0.412594,0,0,0,0,1.41958,0.526574,5.21792e-14,0.470362,5.72819,0.629802,2.48324e-09,0.0844932,0.546927,3.2938,4.34314,3.1418e-14,0.0265119,0.0649453,0.0889632,0,2.44115,0.73532,5.52738,1.13302,0.244252,0.262369,0.896024,0
257,Z,0.0652633,0.15379,1.00508,0.864585,1.66421,0.208149,0.356562,7.4725,10.2126,0.0739907,0.249978,1.54346,1.0748,0.796497,0.0396489,6.78534,16.56,28.2155,35.8466,4.98382,5.86739,17.0465,0.247757,0.895122,0.0761568,2.12388,0.493326,2.05824,1.62803,9.95293,36.7656,19.9031,47.499,45.6244,17.831,18.0356,2.60989,0.288845,1.65848e-13,8.45256,3.93523,0.119765,0.0302663,0.375412,11.7479,2.10935,31.9833,27.9942,45.3857,3.83452,1.93341,13.8641,0.387689,0.0537265,0.0881769,3.728e-14,0.405135,2.27649,12.3096,2.57414,0.324305,0.827934,12.4241,8.4358,11.7657,31.9951,5.58706,0.826158,0.225252,1.93017,0,0,3.73113,0.122062,31.801,1.14634,3.20514,1.00928,1.60943,0.20589,2.9445,3.42348,4.11252,5.2614,19.9283,2.36104,2.46175,0.999596,1.07993,3.16566,1.52248e-13,8.91645,0.441926,8.59747,0.293433,0.0297442,6.35184e-14,0.688619,2.69111e-07,0.0131469,1.02858e-06,0.678336,6.61498e-14,0.223742,0.49498,0.375994,0.000180842,0.292329,1.48575e-07,1.63809,0.100725,0.344283,0.342795,0.488964,7.84518e-15,2.19205e-14,0.931243,3.11402,0.109134,8.09149e-05,0.503578,1.21461,0.400256,7.34877e-14,0.0587602,0.0600542,0.328496,1.1655,0.00471159,0.159445,0.167589,0.0286304,0.200512,0.139539,0.292705,0.00556715,0,0.0783226,2.28867e-08,0.0125978,0.731924,0.228557,0.537283,0.298696,0.0833589,0.138787,0.0990735,0.262338,0.1646,0.698084,0.0541032,0.1081,6.59029e-08,0.022739,0.500747,0.719179,0.0784785,0.0765077,0.0301894,0.0328813,0,0.0426746,0.0615133,1.28732e-05,0.198206,0.919976,0.0623552,1.49569e-13,8.24567e-06,4.01889e-14,1.0935e-13,0.529165,6.08711e-13,2.44759e-13,1.009,0.137393,0.0232348,0.398534,1.51898,17.9892,1.47302,0.0742556,0.180504,0.128822,0.0321214,8.57795e-14,0.398986,0.335005,6.83253,5.17977e-08,0.029983,0.0999696,0.24985,0.216078,1.85427e-06,9.18006e-14,1.89326e-05,0.0292394,0,1.87684e-14,0.100763,0.191837,1.07529e-14,0.0430204,0.234027,0.000417165,0.000399985,0,0.463228,1.49877,0.206655,4.14712e-07,0.928355,0.143874,0,0,0,0,0.484004,0.17679,5.79768e-14,0.165942,1.62468,0.208161,2.48326e-09,0.0330237,0.159855,0.983305,1.38751,3.49089e-14,0.00471802,0.0468876,0.0784253,0,0.816671,0.272754,1.69301,0.340961,0.0741681,0.100879,0.207485,0
258,M,2.58502,7.17636,20.9991,18.8199,90.9776,14.7339,69.1897,647.861,699.228,7.73771,13.8977,77.6522,71.2923,87.8057,9.93646,595.492,1866.15,2616.44,2544.59,179.022,304.921,742.907,21.8088,54.395,3.18371,125.654,44.1378,131.005,63.5903,608.692,2634.23,2661.12,3856.84,3544.98,1611.91,1248.7,153.885,38.8334,0.925791,310.292,142.34,8.48119,6.7062,34.7507,515.607,146.59,1992.21,2707.89,3670.22,647.278,400.185,1232.33,84.4419,5.19365,24.9274,3.03645,13.0893,83.8332,393.323,158.34,23.123,83.8615,961.878,967.271,1089.11,1556.46,824.101,121.309,25.6666,259.34,0,0,527.157,51.9434,955.404,32.3062,101.433,95.4561,122.75,15.3431,190.643,486.709,283.003,474.582,1128.11,215.735,318.397,150.153,29.7655,113.006,0.0731024,480.916,18.4143,318.434,9.10818,15.4125,1.17763,57.3298,5.66409,3.02471,2.2683,18.9196,0.813171,12.4616,28.761,20.6449,7.61992,24.4869,2.61569e-06,492.372,17.7886,12.9668,20.3077,10.5749,0.245202,0.360588,25.4967,70.5267,6.25708,14.3405,65.1757,49.0715,13.7062,1.96091,3.53728,14.7915,4.36106,24.0259,2.87536,4.42691,22.9123,19.135,22.4055,22.3435,56.2267,4.67077,0,45.7806,3.08925,0.384319,97.7232,11.0499,55.7802,44.7513,19.8397,39.6986,8.75232,11.6508,3.47083,12.8687,40.5642,5.51012,0.190163,5.60656,35.0916,32.8984,3.40334,29.0366,11.349,2.80558,0,1.69949,12.5717,0.0984254,20.8579,95.026,6.76901,1.67918,5.07544,1.01381,0.455711,30.9736,4.30652,2.10744,74.0782,7.48546,26.3414,40.5742,200.827,651.955,23.7437,8.77018,11.11,13.4229,9.62655,3.58961,23.8293,50.0207,234.543,1.27414,5.13337,8.47969,52.1952,19.7539,3.36357,1.44954,0.0428651,4.14772,0,0.0336164,4.25619,23.6118,0.0346338,2.58116,16.5601,6.82277,1.78532,0,13.0313,52.4327,24.057,0.907251,59.0546,14.2315,0,0,0,0,29.3398,25.8291,0.552183,13.121,100.391,12.1215,1.86775,2.48603,11.7524,49.3788,103.396,0.664107,0.418083,1.45612,9.96098,0,73.6372,9.35578,66.2604,11.1301,5.22487,3.4681,14.4447,8.10546e-09
